order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
436,6770,2023-09-03,256,4,393.73,1574.92,Completed,2023-09-06
437,5605,2023-12-23,392,4,194.96,779.85,Completed,2023-12-25
438,5421,2023-04-24,317,1,111.93,111.93,Cancelled,
439,5421,2025-01-09,413,3,109.00,327.00,Cancelled,
440,1820,2023-07-29,56,1,78.46,78.46,Cancelled,
441,9408,2024-07-04,162,3,110.66,331.97,Pending,
442,2217,2023-07-30,99,2,102.41,204.82,Pending,
443,5984,2024-06-16,348,1,162.55,162.55,Cancelled,
444,5160,2024-01-21,173,1,237.61,237.61,Pending,
445,4103,2023-01-15,9,4,77.92,311.68,Completed,2023-01-18
446,7210,2025-02-03,145,1,166.71,166.71,Pending,
447,4866,2023-04-20,157,5,243.98,1219.90,Pending,
448,6883,2025-01-22,492,3,285.62,856.86,Pending,
449,4178,2024-04-09,339,2,232.05,464.10,Cancelled,
450,4084,2024-03-23,28,2,295.73,591.47,Pending,
451,9287,2023-06-21,168,4,459.93,1839.72,Completed,2023-06-26
452,551,2024-06-03,81,2,372.86,745.72,Completed,2024-06-07
453,3380,2024-01-19,233,4,386.52,1546.08,Pending,
454,8949,2024-09-09,93,5,139.59,697.95,Cancelled,
455,1387,2025-04-30,303,5,477.32,2386.61,Completed,2025-05-04
456,5870,2023-12-08,488,1,198.21,198.21,Cancelled,
457,9542,2024-11-03,35,5,145.39,726.93,Completed,2024-11-05
458,4892,2023-09-01,222,3,386.05,1158.16,Pending,
459,9572,2023-06-23,4,1,136.34,136.34,Completed,2023-06-25
460,2560,2024-01-10,449,5,194.08,970.42,Cancelled,
461,5411,2024-05-29,131,4,446.38,1785.54,Pending,
462,9633,2025-02-21,241,4,303.57,1214.27,Completed,2025-02-21
463,2047,2025-02-05,458,3,194.12,582.35,Pending,
464,3744,2023-12-18,217,4,80.19,320.78,Cancelled,
465,729,2023-01-29,381,2,454.72,909.43,Cancelled,
466,939,2024-05-10,409,3,336.36,1009.07,Completed,2024-05-15
467,532,2025-05-21,425,4,128.24,512.97,Cancelled,
468,6937,2023-08-15,22,2,61.86,123.73,Pending,
469,4884,2025-04-01,7,4,297.83,1191.31,Pending,
470,1439,2025-05-13,198,3,181.52,544.57,Completed,2025-05-14
471,7993,2024-05-29,177,3,327.32,981.97,Cancelled,
472,3297,2024-05-16,446,2,382.54,765.08,Completed,2024-05-21
473,8227,2023-02-23,174,1,480.14,480.14,Cancelled,
474,6929,2023-03-13,465,4,265.32,1061.29,Cancelled,
475,5694,2024-01-09,184,4,63.81,255.23,Completed,2024-01-12
476,6823,2025-07-01,42,4,213.15,852.58,Cancelled,
477,4941,2023-09-02,23,5,127.36,636.81,Cancelled,
478,6358,2024-08-05,129,4,323.22,1292.88,Completed,2024-08-07
479,5138,2023-08-13,62,4,67.12,268.47,Pending,
480,3393,2023-07-11,301,3,213.51,640.53,Pending,
481,2158,2023-06-02,134,3,466.24,1398.73,Cancelled,
482,6115,2023-05-12,203,5,208.00,1040.02,Cancelled,
483,1336,2025-07-14,486,2,324.21,648.41,Completed,2025-07-18
484,7390,2025-06-17,433,3,283.44,850.32,Cancelled,
485,6355,2024-05-08,297,4,281.19,1124.75,Cancelled,
486,9357,2025-01-27,386,5,317.46,1587.31,Completed,2025-01-28
487,1398,2023-12-22,293,4,465.56,1862.24,Pending,
488,2655,2024-02-03,254,1,137.34,137.34,Pending,
489,9351,2025-04-13,449,2,98.41,196.82,Completed,2025-04-17
490,1288,2025-08-21,217,3,75.24,225.73,Pending,
491,1975,2025-07-27,69,4,147.97,591.87,Cancelled,
492,164,2025-02-10,57,4,201.32,805.29,Pending,
493,9928,2023-09-07,47,5,414.49,2072.46,Completed,2023-09-10
494,279,2023-08-20,429,5,187.78,938.91,Completed,2023-08-23
495,73,2024-02-28,216,2,95.15,190.30,Pending,
496,3090,2025-01-24,179,4,240.52,962.08,Cancelled,
497,5781,2025-01-18,252,4,193.12,772.48,Cancelled,
498,4741,2023-01-02,86,5,265.21,1326.05,Pending,
499,4882,2023-02-06,451,1,420.67,420.67,Cancelled,
500,3557,2023-08-12,438,2,239.70,479.40,Pending,
501,2089,2023-11-08,158,5,95.32,476.58,Completed,2023-11-13
502,6242,2023-08-23,106,3,72.39,217.17,Cancelled,
503,5596,2024-06-11,430,4,49.62,198.49,Cancelled,
504,2479,2023-01-04,7,2,419.05,838.11,Cancelled,
505,7034,2024-02-27,439,5,171.46,857.31,Cancelled,
506,2274,2025-07-29,339,1,285.47,285.47,Pending,
507,1050,2024-05-29,364,1,56.00,56.00,Pending,
508,1288,2025-04-08,239,4,399.63,1598.53,Pending,
509,10148,2023-08-23,327,4,217.71,870.84,Completed,2023-08-26
510,4977,2023-09-10,246,2,258.49,516.98,Cancelled,
511,2595,2023-12-11,213,3,294.94,884.82,Completed,2023-12-11
512,3154,2023-06-27,103,4,309.44,1237.78,Cancelled,
513,9851,2024-01-05,143,1,417.98,417.98,Completed,2024-01-06
514,5654,2024-11-06,325,2,336.48,672.97,Pending,
515,3292,2025-05-15,80,3,372.42,1117.27,Pending,
516,7344,2024-08-19,488,3,213.13,639.39,Pending,
517,5609,2024-05-28,25,2,36.71,73.42,Completed,2024-05-31
518,9101,2024-12-18,32,4,396.95,1587.79,Pending,
519,6522,2023-10-27,169,2,149.18,298.36,Cancelled,
520,8878,2025-03-29,310,1,255.24,255.24,Pending,
521,9821,2025-07-10,490,5,126.60,633.00,Cancelled,
522,2773,2023-12-02,466,1,454.40,454.40,Pending,
523,1980,2024-02-28,142,5,238.73,1193.67,Completed,2024-03-01
524,9411,2024-02-23,46,2,205.98,411.96,Pending,
525,5768,2024-06-04,226,4,421.18,1684.72,Pending,
526,2729,2023-04-22,491,2,354.54,709.08,Completed,2023-04-26
527,5371,2024-11-13,337,3,357.13,1071.40,Cancelled,
528,389,2025-05-26,456,2,285.73,571.47,Cancelled,
529,4318,2025-04-13,298,3,102.96,308.88,Cancelled,
530,4195,2025-06-03,380,3,234.43,703.29,Completed,2025-06-06
531,1259,2025-05-14,370,2,460.09,920.19,Cancelled,
532,7159,2025-06-21,176,3,18.06,54.19,Cancelled,
533,557,2024-01-12,363,5,426.90,2134.50,Cancelled,
534,9738,2023-07-12,178,4,374.96,1499.84,Cancelled,
535,2321,2025-01-29,485,2,286.52,573.03,Cancelled,
536,5974,2025-04-06,492,5,380.74,1903.71,Completed,2025-04-06
537,1918,2024-04-15,297,3,52.61,157.83,Cancelled,
538,503,2024-11-18,213,4,61.98,247.91,Completed,2024-11-19
539,6714,2025-08-16,18,5,251.43,1257.17,Pending,
540,7182,2025-07-13,70,1,337.78,337.78,Pending,
541,3662,2023-04-13,475,2,279.78,559.57,Cancelled,
542,1093,2024-09-24,81,1,381.59,381.59,Cancelled,
543,6995,2024-03-29,203,4,220.02,880.08,Pending,
544,2686,2023-08-17,484,1,107.68,107.68,Completed,2023-08-19
545,4100,2024-01-06,258,2,493.59,987.19,Completed,2024-01-09
546,7914,2024-10-06,1,4,323.89,1295.57,Cancelled,
547,42,2024-05-17,178,4,333.08,1332.33,Completed,2024-05-19
548,3176,2023-11-22,302,4,249.67,998.67,Pending,
549,4271,2023-03-19,201,4,108.60,434.40,Pending,
550,6431,2023-12-16,129,5,12.76,63.81,Cancelled,
551,4433,2025-02-03,218,5,330.36,1651.82,Completed,2025-02-04
552,821,2024-03-15,387,3,263.57,790.70,Cancelled,
553,8746,2023-08-06,64,1,426.42,426.42,Completed,2023-08-06
554,2239,2025-05-09,496,5,402.39,2011.97,Completed,2025-05-12
555,2094,2025-07-05,162,3,492.37,1477.12,Cancelled,
556,798,2023-02-22,352,1,286.14,286.14,Cancelled,
557,5012,2023-05-06,8,1,391.99,391.99,Completed,2023-05-08
558,9968,2023-02-11,404,4,386.60,1546.39,Pending,
559,420,2024-04-06,37,5,339.05,1695.23,Pending,
560,3435,2024-02-06,266,5,469.71,2348.55,Completed,2024-02-09
561,3798,2023-09-07,323,3,366.95,1100.84,Completed,2023-09-10
562,9380,2024-07-21,119,5,321.75,1608.76,Pending,
563,9903,2024-06-27,142,1,113.23,113.23,Cancelled,
564,5210,2024-06-20,485,5,195.20,976.01,Pending,
565,3589,2023-12-25,74,1,108.55,108.55,Pending,
566,4814,2025-03-22,65,5,322.33,1611.63,Cancelled,
567,2870,2024-11-02,184,1,60.75,60.75,Cancelled,
568,686,2023-01-15,101,3,304.57,913.71,Cancelled,
569,9468,2023-03-06,151,2,334.30,668.59,Completed,2023-03-07
570,5137,2025-04-20,290,4,314.51,1258.04,Cancelled,
571,9661,2023-09-10,19,2,382.56,765.13,Pending,
572,9140,2024-02-03,278,4,342.90,1371.59,Completed,2024-02-06
573,595,2024-06-20,324,4,417.38,1669.53,Cancelled,
574,9458,2025-07-04,481,3,449.17,1347.52,Pending,
575,3310,2024-07-31,400,3,18.18,54.54,Pending,
576,7707,2023-10-25,282,2,271.54,543.08,Completed,2023-10-30
577,3186,2024-02-22,11,5,58.96,294.80,Pending,
578,3913,2024-09-30,83,5,335.61,1678.05,Cancelled,
579,7336,2023-09-06,362,1,98.38,98.38,Completed,2023-09-10
580,2734,2025-08-13,450,1,241.24,241.24,Completed,2025-08-15
581,9163,2023-08-17,41,5,169.59,847.97,Pending,
582,1728,2023-12-16,40,4,259.58,1038.34,Pending,
583,7172,2024-05-20,425,4,208.94,835.74,Completed,2024-05-20
584,9715,2025-02-20,70,5,280.81,1404.05,Pending,
585,547,2024-06-27,448,2,38.95,77.89,Pending,
586,7274,2024-05-30,164,4,142.21,568.84,Completed,2024-06-03
587,3043,2024-01-23,122,1,112.51,112.51,Pending,
588,7175,2025-06-11,251,5,246.27,1231.33,Cancelled,
589,2782,2024-01-23,137,5,241.35,1206.76,Pending,
590,5303,2023-10-16,175,4,41.43,165.72,Completed,2023-10-20
591,6787,2024-12-12,245,3,352.03,1056.08,Pending,
592,5066,2023-12-30,162,2,231.78,463.56,Pending,
593,7265,2024-11-25,369,3,486.56,1459.67,Completed,2024-11-29
594,8714,2024-11-01,75,3,78.35,235.06,Completed,2024-11-05
595,9396,2024-01-10,496,1,356.53,356.53,Cancelled,
596,1708,2025-01-23,391,1,411.28,411.28,Completed,2025-01-26
597,7805,2025-06-04,458,2,395.80,791.60,Cancelled,
598,5642,2025-01-23,39,3,235.37,706.12,Completed,2025-01-26
599,8101,2025-02-07,19,3,39.54,118.62,Completed,2025-02-11
600,152,2025-01-22,497,5,276.85,1384.26,Cancelled,
601,3433,2023-11-28,35,5,119.44,597.18,Completed,2023-12-03
602,992,2023-02-22,91,4,166.82,667.28,Completed,2023-02-23
603,4903,2023-09-04,383,3,194.64,583.93,Cancelled,
604,3385,2023-11-04,399,5,293.26,1466.31,Pending,
605,5892,2023-02-24,71,3,386.96,1160.88,Completed,2023-02-26
606,1264,2025-08-19,163,3,364.01,1092.03,Cancelled,
607,2187,2025-04-23,207,2,272.35,544.71,Pending,
608,3319,2025-01-26,412,2,481.14,962.28,Cancelled,
609,2382,2024-06-21,238,1,194.99,194.99,Cancelled,
610,6385,2024-06-07,396,2,360.48,720.95,Cancelled,
611,6191,2024-05-07,297,4,479.71,1918.82,Completed,2024-05-10
612,2947,2023-08-03,488,2,319.97,639.94,Pending,
613,9118,2025-02-09,177,3,240.10,720.29,Completed,2025-02-14
614,3038,2025-07-29,212,5,57.03,285.16,Pending,
615,2013,2024-08-08,408,5,85.96,429.79,Cancelled,
616,4597,2023-08-17,47,2,467.25,934.50,Cancelled,
617,2286,2023-07-09,262,1,434.85,434.85,Completed,2023-07-11
618,3943,2023-04-08,351,5,132.85,664.23,Cancelled,
619,8222,2023-03-07,185,3,177.45,532.34,Completed,2023-03-11
620,2691,2023-03-29,163,5,449.80,2248.98,Pending,
621,4281,2023-12-22,393,1,35.07,35.07,Pending,
622,6592,2024-06-01,116,1,109.48,109.48,Pending,
623,2469,2023-11-07,221,4,103.48,413.94,Cancelled,
624,149,2024-01-25,158,4,293.99,1175.96,Cancelled,
625,5903,2024-08-21,227,1,219.05,219.05,Cancelled,
626,7155,2025-03-09,335,2,55.27,110.53,Pending,
627,6008,2024-02-22,31,5,214.73,1073.67,Cancelled,
628,8786,2023-08-04,161,4,153.16,612.66,Cancelled,
629,4884,2024-06-20,225,4,34.76,139.06,Cancelled,
630,8819,2025-05-21,90,2,19.94,39.88,Pending,
631,5923,2025-03-21,279,4,96.78,387.10,Cancelled,
632,4743,2023-08-07,203,4,467.13,1868.50,Cancelled,
633,6438,2023-01-17,108,1,204.35,204.35,Pending,
634,9079,2023-06-11,151,4,30.52,122.09,Completed,2023-06-16
635,6458,2023-08-30,496,2,261.93,523.87,Pending,
636,3400,2024-06-11,359,4,162.68,650.73,Pending,
637,4653,2024-10-08,401,4,147.83,591.32,Pending,
638,1480,2024-12-25,222,2,134.52,269.04,Cancelled,
639,3647,2023-03-04,440,1,122.08,122.08,Pending,
640,1605,2024-03-17,199,4,125.09,500.34,Completed,2024-03-18
641,2355,2023-11-10,269,3,187.79,563.36,Completed,2023-11-10
642,4754,2024-04-09,385,1,271.38,271.38,Completed,2024-04-13
643,6200,2023-03-19,78,2,448.58,897.16,Completed,2023-03-19
644,31,2023-02-07,262,3,268.25,804.76,Pending,
645,6270,2024-11-06,375,4,376.25,1505.02,Cancelled,
646,986,2024-03-04,94,4,446.59,1786.38,Completed,2024-03-08
647,289,2024-11-06,327,1,226.68,226.68,Cancelled,
648,5497,2023-04-19,103,5,416.36,2081.81,Cancelled,
649,6222,2023-03-16,457,2,451.75,903.49,Completed,2023-03-16
650,6823,2023-11-24,200,4,277.39,1109.55,Completed,2023-11-27
651,3619,2023-12-24,435,2,455.50,910.99,Completed,2023-12-24
652,2912,2025-03-03,467,3,84.91,254.73,Pending,
653,8599,2023-09-18,293,2,179.81,359.61,Cancelled,
654,230,2025-08-05,236,1,402.12,402.12,Cancelled,
655,251,2024-06-12,352,4,380.42,1521.66,Cancelled,
656,6142,2023-01-27,13,2,129.50,259.01,Cancelled,
657,5670,2024-03-31,328,1,421.86,421.86,Completed,2024-03-31
658,4139,2024-11-03,277,3,124.65,373.96,Pending,
659,3264,2023-09-18,398,1,254.81,254.81,Pending,
660,7457,2025-04-09,295,3,184.85,554.54,Cancelled,
661,1082,2024-12-12,88,5,460.36,2301.82,Cancelled,
662,2718,2025-04-20,150,5,97.11,485.54,Pending,
663,2948,2023-07-05,260,5,45.39,226.95,Cancelled,
664,780,2023-12-29,261,5,431.17,2155.84,Cancelled,
665,2273,2023-01-04,57,4,437.74,1750.96,Cancelled,
666,1970,2023-06-20,498,2,214.36,428.71,Completed,2023-06-22
667,746,2025-01-24,436,3,382.03,1146.09,Completed,2025-01-25
668,2227,2023-10-30,143,5,41.04,205.22,Cancelled,
669,3910,2025-02-07,28,2,410.98,821.97,Cancelled,
670,2766,2024-05-13,188,1,373.52,373.52,Pending,
671,4106,2024-07-28,308,4,408.90,1635.60,Pending,
672,3775,2025-05-09,259,3,154.89,464.66,Cancelled,
673,3801,2024-09-02,247,4,183.84,735.37,Pending,
674,9569,2024-07-29,304,3,85.64,256.91,Cancelled,
675,5839,2023-01-27,378,5,19.39,96.94,Pending,
676,8565,2024-07-23,211,3,412.35,1237.06,Completed,2024-07-26
677,4028,2024-06-11,425,2,299.48,598.97,Pending,
678,5232,2025-02-11,416,1,173.02,173.02,Pending,
679,4463,2023-04-19,480,5,428.92,2144.61,Cancelled,
680,5482,2024-07-24,300,1,419.77,419.77,Pending,
681,2053,2023-04-18,467,2,238.65,477.29,Pending,
682,973,2023-09-21,315,1,246.82,246.82,Completed,2023-09-24
683,9379,2023-03-15,354,2,288.32,576.64,Cancelled,
684,7728,2023-01-11,64,4,470.43,1881.72,Cancelled,
685,485,2024-11-26,103,3,184.71,554.12,Cancelled,
686,8260,2024-02-10,353,3,458.52,1375.57,Cancelled,
687,5400,2023-10-28,346,4,379.61,1518.45,Completed,2023-10-30
688,9812,2024-03-29,194,4,194.75,778.99,Pending,
689,2214,2025-02-24,113,4,195.44,781.75,Pending,
690,4788,2023-01-07,436,4,139.03,556.10,Pending,
691,9148,2024-06-13,55,5,10.77,53.85,Completed,2024-06-17
692,3453,2025-03-20,257,2,184.24,368.48,Pending,
693,8741,2023-11-10,348,5,316.32,1581.62,Pending,
694,3539,2024-02-16,298,2,389.12,778.24,Pending,
695,299,2023-12-03,71,4,307.77,1231.09,Cancelled,
696,7916,2025-07-29,499,4,193.00,772.00,Cancelled,
697,7055,2025-08-15,215,5,151.94,759.69,Cancelled,
698,841,2024-04-26,112,1,219.40,219.40,Completed,2024-04-30
699,1139,2024-07-20,236,3,83.24,249.72,Cancelled,
700,1099,2025-06-26,128,3,129.61,388.83,Completed,2025-06-28
701,2568,2023-08-14,313,5,122.72,613.59,Cancelled,
702,188,2023-09-04,108,5,383.81,1919.04,Completed,2023-09-08
703,6008,2024-07-04,70,4,30.47,121.86,Cancelled,
704,5665,2025-05-06,97,2,304.04,608.09,Cancelled,
705,7668,2023-04-06,451,2,152.24,304.47,Pending,
706,1378,2025-05-05,131,5,406.74,2033.72,Completed,2025-05-10
707,4991,2023-07-26,234,3,143.44,430.33,Completed,2023-07-31
708,7366,2024-09-22,439,4,28.10,112.40,Cancelled,
709,653,2024-09-09,295,4,234.82,939.29,Pending,
710,5080,2024-08-11,187,4,488.56,1954.26,Completed,2024-08-14
711,7385,2024-11-10,120,5,198.62,993.12,Pending,
712,3287,2023-07-30,396,3,20.41,61.22,Completed,2023-08-02
713,8871,2024-06-15,463,5,57.32,286.60,Pending,
714,331,2025-06-23,151,1,355.82,355.82,Completed,2025-06-25
715,7034,2024-04-30,320,3,446.30,1338.90,Pending,
716,2647,2024-11-07,413,1,449.94,449.94,Cancelled,
717,8295,2025-01-06,234,4,402.92,1611.68,Cancelled,
718,6953,2023-11-24,488,5,298.21,1491.07,Completed,2023-11-28
719,7580,2025-02-20,93,2,210.99,421.98,Completed,2025-02-20
720,1946,2024-03-26,17,3,273.63,820.90,Completed,2024-03-30
721,6875,2023-12-02,231,1,471.04,471.04,Completed,2023-12-05
722,2619,2025-05-11,282,1,281.08,281.08,Pending,
723,9615,2025-02-15,431,1,91.46,91.46,Completed,2025-02-19
724,8750,2023-09-22,261,3,456.78,1370.34,Pending,
725,9461,2023-01-27,490,5,41.35,206.75,Completed,2023-02-01
726,8681,2024-11-24,150,1,362.33,362.33,Completed,2024-11-28
727,5485,2023-08-21,449,3,104.72,314.15,Cancelled,
728,1012,2023-07-28,362,3,115.11,345.32,Completed,2023-07-28
729,10742,2023-01-23,165,3,287.09,861.26,Completed,2023-01-26
730,2020,2024-07-14,223,5,418.96,2094.79,Completed,2024-07-19
731,1565,2025-02-03,139,3,11.11,33.33,Pending,
732,4453,2023-06-02,19,4,191.10,764.40,Pending,
733,3907,2023-11-16,397,1,34.95,34.95,Completed,2023-11-16
734,7284,2024-02-25,394,5,248.27,1241.36,Cancelled,
735,8587,2024-05-30,380,2,96.47,192.94,Cancelled,
736,5410,2025-01-30,384,3,85.40,256.19,Pending,
737,4381,2025-04-22,133,5,358.48,1792.40,Cancelled,
738,9818,2025-07-30,77,3,66.30,198.91,Cancelled,
739,9775,2024-10-08,246,2,408.10,816.20,Completed,2024-10-10
740,4520,2025-05-06,229,3,259.28,777.83,Completed,2025-05-10
741,3988,2025-05-09,489,4,455.80,1823.18,Pending,
742,5286,2023-12-30,97,5,374.98,1874.90,Pending,
743,9669,2024-04-15,29,4,349.67,1398.68,Completed,2024-04-15
744,9147,2025-02-25,166,2,360.21,720.42,Pending,
745,1751,2023-01-21,244,3,464.91,1394.73,Cancelled,
746,4214,2023-02-17,32,2,181.60,363.19,Pending,
747,4809,2024-11-29,62,2,451.19,902.37,Completed,2024-12-02
748,8098,2024-03-24,239,3,82.35,247.06,Pending,
749,1811,2025-01-22,80,4,292.07,1168.28,Cancelled,
750,7680,2023-11-30,53,4,220.69,882.75,Cancelled,
751,152,2024-04-14,211,3,97.44,292.32,Cancelled,
752,2577,2023-10-29,292,5,459.22,2296.10,Cancelled,
753,3452,2025-07-19,263,5,318.25,1591.23,Completed,2025-07-24
754,6672,2025-05-18,237,4,76.39,305.57,Pending,
755,7183,2023-09-10,18,2,371.74,743.48,Completed,2023-09-10
756,6493,2024-06-06,328,2,291.53,583.06,Completed,2024-06-08
757,6898,2023-02-25,140,4,71.79,287.18,Completed,2023-02-27
758,6291,2023-06-11,414,4,494.53,1978.11,Cancelled,
759,735,2024-02-05,350,2,223.56,447.12,Pending,
760,1762,2024-02-07,164,3,26.08,78.24,Pending,
761,1060,2025-06-10,122,3,24.46,73.38,Cancelled,
762,7722,2025-03-22,116,1,433.92,433.92,Pending,
763,909,2024-02-20,418,4,198.10,792.40,Completed,2024-02-22
764,4694,2024-10-12,336,1,168.92,168.92,Cancelled,
765,2929,2023-04-27,143,2,317.33,634.67,Cancelled,
766,6749,2024-12-19,290,3,118.41,355.24,Pending,
767,2731,2024-04-22,484,5,375.25,1876.26,Pending,
768,9014,2023-09-03,341,1,189.19,189.19,Pending,
769,8509,2023-04-29,17,3,232.01,696.03,Pending,
770,3664,2024-07-27,194,4,430.06,1720.23,Cancelled,
771,6306,2023-05-17,152,3,172.80,518.41,Completed,2023-05-20
772,1806,2025-01-22,162,1,24.78,24.78,Pending,
773,5699,2024-01-08,341,3,491.07,1473.21,Pending,
774,2564,2024-06-28,319,3,27.70,83.09,Completed,2024-07-01
775,4374,2023-12-18,149,1,72.09,72.09,Pending,
776,9613,2023-06-27,299,5,298.77,1493.85,Cancelled,
777,5210,2023-09-10,288,4,302.38,1209.54,Completed,2023-09-12
778,7060,2023-12-09,13,1,197.61,197.61,Pending,
779,5667,2025-06-12,33,3,52.82,158.47,Cancelled,
780,7320,2023-07-25,356,3,47.02,141.07,Cancelled,
781,7777,2023-08-12,450,5,132.73,663.64,Completed,2023-08-12
782,2829,2025-04-06,233,2,140.89,281.78,Completed,2025-04-08
783,8683,2024-05-19,331,1,337.83,337.83,Cancelled,
784,6933,2024-03-02,353,2,64.88,129.76,Completed,2024-03-02
785,6500,2025-08-19,142,4,47.70,190.81,Pending,
786,7071,2023-05-11,395,3,131.65,394.94,Pending,
787,4288,2024-06-06,463,4,29.17,116.69,Cancelled,
788,1553,2023-04-21,2,1,142.19,142.19,Cancelled,
789,2750,2024-07-02,299,4,45.43,181.71,Cancelled,
790,4465,2023-09-15,23,5,304.53,1522.67,Cancelled,
791,4035,2025-01-14,230,3,281.36,844.09,Cancelled,
792,1957,2023-04-23,415,2,448.18,896.36,Cancelled,
793,7988,2023-01-15,387,5,132.37,661.86,Cancelled,
794,8540,2025-04-05,437,1,168.58,168.58,Cancelled,
795,9712,2025-07-19,312,1,171.55,171.55,Cancelled,
796,8321,2023-07-17,22,5,69.16,345.81,Pending,
797,3550,2024-07-20,145,1,176.56,176.56,Pending,
798,1841,2023-08-15,356,1,176.16,176.16,Cancelled,
799,5592,2024-03-18,491,5,363.12,1815.61,Cancelled,
800,9689,2025-03-07,303,1,321.03,321.03,Pending,
801,3866,2024-08-05,36,1,211.36,211.36,Completed,2024-08-07
802,6849,2023-06-14,12,2,480.79,961.59,Pending,
803,4762,2025-03-05,464,4,481.77,1927.07,Completed,2025-03-07
804,2363,2025-01-11,259,1,83.03,83.03,Cancelled,
805,5681,2025-03-06,290,5,433.34,2166.68,Completed,2025-03-07
806,845,2025-03-13,235,3,314.73,944.18,Cancelled,
807,4317,2024-02-03,300,3,303.42,910.26,Pending,
808,74,2023-08-18,442,5,82.83,414.16,Pending,
809,1295,2024-03-03,371,3,375.09,1125.28,Completed,2024-03-08
810,5800,2023-12-29,254,1,381.92,381.92,Completed,2024-01-01
811,8394,2024-08-11,324,1,113.43,113.43,Completed,2024-08-15
812,5659,2024-08-06,435,1,158.57,158.57,Cancelled,
813,6490,2023-02-10,149,1,204.99,204.99,Completed,2023-02-14
814,6318,2025-03-24,74,5,439.98,2199.89,Pending,
815,2133,2024-04-28,394,2,425.04,850.08,Pending,
816,2421,2023-09-18,139,5,459.55,2297.77,Completed,2023-09-18
817,3054,2025-06-06,212,1,447.37,447.37,Cancelled,
818,9315,2024-07-11,187,3,250.10,750.31,Completed,2024-07-14
819,1943,2023-07-24,259,1,347.04,347.04,Cancelled,
820,9448,2024-06-14,126,3,443.41,1330.23,Pending,
821,3593,2025-05-10,189,3,320.41,961.23,Completed,2025-05-11
822,7764,2025-08-08,264,5,182.91,914.53,Cancelled,
823,8355,2024-09-18,64,5,94.27,471.36,Completed,2024-09-21
824,6110,2024-11-11,196,5,106.11,530.55,Completed,2024-11-15
825,6796,2024-12-05,415,2,476.42,952.84,Completed,2024-12-06
826,2276,2025-04-05,123,4,274.05,1096.19,Pending,
827,2852,2023-05-06,241,3,123.04,369.12,Completed,2023-05-10
828,3373,2023-12-14,314,5,354.82,1774.11,Completed,2023-12-19
829,7706,2023-06-14,428,5,412.38,2061.92,Pending,
